From,To,Hour,Fuel,Value,Technology
FR,DK,12,Gas,-0.0,Export
NO,DK,12,Gas,-0.0,Export
DK,DK,12,Gas,-0.0,Export
UK,DK,12,Gas,-0.0,Export
DE,UK,12,Gas,-0.0,Export
FR,UK,12,Gas,-0.0,Export
NO,UK,12,Gas,-0.0,Export
DK,UK,12,Gas,-0.0,Export
UK,UK,12,Gas,-0.0,Export
DE,DE,13,Gas,-0.0,Export
FR,DE,13,Gas,-0.0,Export
NO,DE,13,Gas,-0.0,Export
DK,DE,13,Gas,-0.0,Export
UK,DE,13,Gas,-0.0,Export
DE,FR,13,Gas,-0.0,Export
FR,FR,13,Gas,-0.0,Export
NO,FR,13,Gas,-0.0,Export
DK,FR,13,Gas,-0.0,Export
UK,FR,13,Gas,-0.0,Export
DE,NO,13,Gas,-0.0,Export
FR,NO,13,Gas,-0.0,Export
NO,NO,13,Gas,-0.0,Export
DK,NO,13,Gas,-0.0,Export
UK,NO,13,Gas,-0.0,Export
DE,DK,13,Gas,-0.0,Export
FR,DK,13,Gas,-0.0,Export
NO,DK,13,Gas,-0.0,Export
DK,DK,13,Gas,-0.0,Export
UK,DK,13,Gas,-0.0,Export
DE,UK,13,Gas,-0.0,Export
FR,UK,13,Gas,-0.0,Export
NO,UK,13,Gas,-0.0,Export
DK,UK,13,Gas,-0.0,Export
UK,UK,13,Gas,-0.0,Export
DE,DE,14,Gas,-0.0,Export
FR,DE,14,Gas,-0.0,Export
NO,DE,14,Gas,-0.0,Export
DK,DE,14,Gas,-0.0,Export
UK,DE,14,Gas,-0.0,Export
DE,FR,14,Gas,-0.0,Export
FR,FR,14,Gas,-0.0,Export
NO,FR,14,Gas,-0.0,Export
DK,FR,14,Gas,-0.0,Export
UK,FR,14,Gas,-0.0,Export
DE,NO,14,Gas,-0.0,Export
FR,NO,14,Gas,-0.0,Export
NO,NO,14,Gas,-0.0,Export
DK,NO,14,Gas,-0.0,Export
UK,NO,14,Gas,-0.0,Export
DE,DK,14,Gas,-0.0,Export
FR,DK,14,Gas,-0.0,Export
NO,DK,14,Gas,-0.0,Export
DK,DK,14,Gas,-0.0,Export
UK,DK,14,Gas,-0.0,Export
DE,UK,14,Gas,-0.0,Export
FR,UK,14,Gas,-0.0,Export
NO,UK,14,Gas,-0.0,Export
DK,UK,14,Gas,-0.0,Export
UK,UK,14,Gas,-0.0,Export
DE,DE,15,Gas,-0.0,Export
FR,DE,15,Gas,-0.0,Export
NO,DE,15,Gas,-0.0,Export
DK,DE,15,Gas,-0.0,Export
UK,DE,15,Gas,-0.0,Export
DE,FR,15,Gas,-0.0,Export
FR,FR,15,Gas,-0.0,Export
NO,FR,15,Gas,-0.0,Export
DK,FR,15,Gas,-0.0,Export
UK,FR,15,Gas,-0.0,Export
DE,NO,15,Gas,-0.0,Export
FR,NO,15,Gas,-0.0,Export
NO,NO,15,Gas,-0.0,Export
DK,NO,15,Gas,-0.0,Export
UK,NO,15,Gas,-0.0,Export
DE,DK,15,Gas,-0.0,Export
FR,DK,15,Gas,-0.0,Export
NO,DK,15,Gas,-0.0,Export
DK,DK,15,Gas,-0.0,Export
UK,DK,15,Gas,-0.0,Export
DE,UK,15,Gas,-0.0,Export
FR,UK,15,Gas,-0.0,Export
NO,UK,15,Gas,-0.0,Export
DK,UK,15,Gas,-0.0,Export
UK,UK,15,Gas,-0.0,Export
DE,DE,16,Gas,-0.0,Export
FR,DE,16,Gas,-0.0,Export
NO,DE,16,Gas,-0.0,Export
DK,DE,16,Gas,-0.0,Export
UK,DE,16,Gas,-0.0,Export
DE,FR,16,Gas,-0.0,Export
FR,FR,16,Gas,-0.0,Export
NO,FR,16,Gas,-0.0,Export
DK,FR,16,Gas,-0.0,Export
UK,FR,16,Gas,-0.0,Export
DE,NO,16,Gas,-0.0,Export
FR,NO,16,Gas,-0.0,Export
NO,NO,16,Gas,-0.0,Export
DK,NO,16,Gas,-0.0,Export
UK,NO,16,Gas,-0.0,Export
DE,DK,16,Gas,-0.0,Export
FR,DK,16,Gas,-0.0,Export
NO,DK,16,Gas,-0.0,Export
DK,DK,16,Gas,-0.0,Export
UK,DK,16,Gas,-0.0,Export
DE,UK,16,Gas,-0.0,Export
FR,UK,16,Gas,-0.0,Export
NO,UK,16,Gas,-0.0,Export
DK,UK,16,Gas,-0.0,Export
UK,UK,16,Gas,-0.0,Export
DE,DE,17,Gas,-0.0,Export
FR,DE,17,Gas,-0.0,Export
NO,DE,17,Gas,-0.0,Export
DK,DE,17,Gas,-0.0,Export
UK,DE,17,Gas,-0.0,Export
DE,FR,17,Gas,-0.0,Export
FR,FR,17,Gas,-0.0,Export
NO,FR,17,Gas,-0.0,Export
DK,FR,17,Gas,-0.0,Export
UK,FR,17,Gas,-0.0,Export
DE,NO,17,Gas,-0.0,Export
FR,NO,17,Gas,-0.0,Export
NO,NO,17,Gas,-0.0,Export
DK,NO,17,Gas,-0.0,Export
UK,NO,17,Gas,-0.0,Export
DE,DK,17,Gas,-0.0,Export
FR,DK,17,Gas,-0.0,Export
NO,DK,17,Gas,-0.0,Export
DK,DK,17,Gas,-0.0,Export
UK,DK,17,Gas,-0.0,Export
DE,UK,17,Gas,-0.0,Export
FR,UK,17,Gas,-0.0,Export
NO,UK,17,Gas,-0.0,Export
DK,UK,17,Gas,-0.0,Export
UK,UK,17,Gas,-0.0,Export
DE,DE,18,Gas,-0.0,Export
FR,DE,18,Gas,-0.0,Export
NO,DE,18,Gas,-0.0,Export
DK,DE,18,Gas,-0.0,Export
UK,DE,18,Gas,-0.0,Export
DE,FR,18,Gas,-0.0,Export
FR,FR,18,Gas,-0.0,Export
NO,FR,18,Gas,-0.0,Export
DK,FR,18,Gas,-0.0,Export
UK,FR,18,Gas,-0.0,Export
DE,NO,18,Gas,-0.0,Export
FR,NO,18,Gas,-0.0,Export
NO,NO,18,Gas,-0.0,Export
DK,NO,18,Gas,-0.0,Export
UK,NO,18,Gas,-0.0,Export
DE,DK,18,Gas,-0.0,Export
FR,DK,18,Gas,-0.0,Export
NO,DK,18,Gas,-0.0,Export
DK,DK,18,Gas,-0.0,Export
UK,DK,18,Gas,-0.0,Export
DE,UK,18,Gas,-0.0,Export
FR,UK,18,Gas,-0.0,Export
NO,UK,18,Gas,-0.0,Export
DK,UK,18,Gas,-0.0,Export
UK,UK,18,Gas,-0.0,Export
DE,DE,19,Gas,-0.0,Export
FR,DE,19,Gas,-0.0,Export
NO,DE,19,Gas,-0.0,Export
DK,DE,19,Gas,-0.0,Export
UK,DE,19,Gas,-0.0,Export
DE,FR,19,Gas,-0.0,Export
FR,FR,19,Gas,-0.0,Export
NO,FR,19,Gas,-0.0,Export
DK,FR,19,Gas,-0.0,Export
UK,FR,19,Gas,-0.0,Export
DE,NO,19,Gas,-0.0,Export
FR,NO,19,Gas,-0.0,Export
NO,NO,19,Gas,-0.0,Export
DK,NO,19,Gas,-0.0,Export
UK,NO,19,Gas,-0.0,Export
DE,DK,19,Gas,-0.0,Export
FR,DK,19,Gas,-0.0,Export
NO,DK,19,Gas,-0.0,Export
DK,DK,19,Gas,-0.0,Export
UK,DK,19,Gas,-0.0,Export
DE,UK,19,Gas,-0.0,Export
FR,UK,19,Gas,-0.0,Export
NO,UK,19,Gas,-0.0,Export
DK,UK,19,Gas,-0.0,Export
UK,UK,19,Gas,-0.0,Export
DE,DE,20,Gas,-0.0,Export
FR,DE,20,Gas,-0.0,Export
NO,DE,20,Gas,-0.0,Export
DK,DE,20,Gas,-0.0,Export
UK,DE,20,Gas,-0.0,Export
DE,FR,20,Gas,-0.0,Export
FR,FR,20,Gas,-0.0,Export
NO,FR,20,Gas,-0.0,Export
DK,FR,20,Gas,-0.0,Export
UK,FR,20,Gas,-0.0,Export
DE,NO,20,Gas,-0.0,Export
FR,NO,20,Gas,-0.0,Export
NO,NO,20,Gas,-0.0,Export
DK,NO,20,Gas,-0.0,Export
UK,NO,20,Gas,-0.0,Export
DE,DK,20,Gas,-0.0,Export
FR,DK,20,Gas,-0.0,Export
NO,DK,20,Gas,-0.0,Export
DK,DK,20,Gas,-0.0,Export
UK,DK,20,Gas,-0.0,Export
DE,UK,20,Gas,-0.0,Export
FR,UK,20,Gas,-0.0,Export
NO,UK,20,Gas,-0.0,Export
DK,UK,20,Gas,-0.0,Export
UK,UK,20,Gas,-0.0,Export
DE,DE,21,Gas,-0.0,Export
FR,DE,21,Gas,-0.0,Export
NO,DE,21,Gas,-0.0,Export
DK,DE,21,Gas,-0.0,Export
UK,DE,21,Gas,-0.0,Export
DE,FR,21,Gas,-0.0,Export
FR,FR,21,Gas,-0.0,Export
NO,FR,21,Gas,-0.0,Export
DK,FR,21,Gas,-0.0,Export
UK,FR,21,Gas,-0.0,Export
DE,NO,21,Gas,-0.0,Export
FR,NO,21,Gas,-0.0,Export
NO,NO,21,Gas,-0.0,Export
DK,NO,21,Gas,-0.0,Export
UK,NO,21,Gas,-0.0,Export
DE,DK,21,Gas,-0.0,Export
FR,DK,21,Gas,-0.0,Export
NO,DK,21,Gas,-0.0,Export
DK,DK,21,Gas,-0.0,Export
UK,DK,21,Gas,-0.0,Export
DE,UK,21,Gas,-0.0,Export
FR,UK,21,Gas,-0.0,Export
NO,UK,21,Gas,-0.0,Export
DK,UK,21,Gas,-0.0,Export
UK,UK,21,Gas,-0.0,Export
DE,DE,22,Gas,-0.0,Export
FR,DE,22,Gas,-0.0,Export
NO,DE,22,Gas,-0.0,Export
DK,DE,22,Gas,-0.0,Export
UK,DE,22,Gas,-0.0,Export
DE,FR,22,Gas,-0.0,Export
FR,FR,22,Gas,-0.0,Export
NO,FR,22,Gas,-0.0,Export
DK,FR,22,Gas,-0.0,Export
UK,FR,22,Gas,-0.0,Export
DE,NO,22,Gas,-0.0,Export
FR,NO,22,Gas,-0.0,Export
NO,NO,22,Gas,-0.0,Export
DK,NO,22,Gas,-0.0,Export
UK,NO,22,Gas,-0.0,Export
DE,DK,22,Gas,-0.0,Export
FR,DK,22,Gas,-0.0,Export
NO,DK,22,Gas,-0.0,Export
DK,DK,22,Gas,-0.0,Export
UK,DK,22,Gas,-0.0,Export
DE,UK,22,Gas,-0.0,Export
FR,UK,22,Gas,-0.0,Export
NO,UK,22,Gas,-0.0,Export
DK,UK,22,Gas,-0.0,Export
UK,UK,22,Gas,-0.0,Export
DE,DE,23,Gas,-0.0,Export
FR,DE,23,Gas,-0.0,Export
NO,DE,23,Gas,-0.0,Export
DK,DE,23,Gas,-0.0,Export
UK,DE,23,Gas,-0.0,Export
DE,FR,23,Gas,-0.0,Export
FR,FR,23,Gas,-0.0,Export
NO,FR,23,Gas,-0.0,Export
DK,FR,23,Gas,-0.0,Export
UK,FR,23,Gas,-0.0,Export
DE,NO,23,Gas,-0.0,Export
FR,NO,23,Gas,-0.0,Export
NO,NO,23,Gas,-0.0,Export
DK,NO,23,Gas,-0.0,Export
UK,NO,23,Gas,-0.0,Export
DE,DK,23,Gas,-0.0,Export
FR,DK,23,Gas,-0.0,Export
NO,DK,23,Gas,-0.0,Export
DK,DK,23,Gas,-0.0,Export
UK,DK,23,Gas,-0.0,Export
DE,UK,23,Gas,-0.0,Export
FR,UK,23,Gas,-0.0,Export
NO,UK,23,Gas,-0.0,Export
DK,UK,23,Gas,-0.0,Export
UK,UK,23,Gas,-0.0,Export
DE,DE,24,Gas,-0.0,Export
FR,DE,24,Gas,-0.0,Export
NO,DE,24,Gas,-0.0,Export
DK,DE,24,Gas,-0.0,Export
UK,DE,24,Gas,-0.0,Export
DE,FR,24,Gas,-0.0,Export
FR,FR,24,Gas,-0.0,Export
NO,FR,24,Gas,-0.0,Export
DK,FR,24,Gas,-0.0,Export
UK,FR,24,Gas,-0.0,Export
DE,NO,24,Gas,-0.0,Export
FR,NO,24,Gas,-0.0,Export
NO,NO,24,Gas,-0.0,Export
DK,NO,24,Gas,-0.0,Export
UK,NO,24,Gas,-0.0,Export
DE,DK,24,Gas,-0.0,Export
FR,DK,24,Gas,-0.0,Export
NO,DK,24,Gas,-0.0,Export
DK,DK,24,Gas,-0.0,Export
UK,DK,24,Gas,-0.0,Export
DE,UK,24,Gas,-0.0,Export
FR,UK,24,Gas,-0.0,Export
NO,UK,24,Gas,-0.0,Export
DK,UK,24,Gas,-0.0,Export
UK,UK,24,Gas,-0.0,Export
DE,DE,25,Gas,-0.0,Export
FR,DE,25,Gas,-0.0,Export
NO,DE,25,Gas,-0.0,Export
DK,DE,25,Gas,-0.0,Export
UK,DE,25,Gas,-0.0,Export
DE,FR,25,Gas,-0.0,Export
FR,FR,25,Gas,-0.0,Export
NO,FR,25,Gas,-0.0,Export
DK,FR,25,Gas,-0.0,Export
UK,FR,25,Gas,-0.0,Export
DE,NO,25,Gas,-0.0,Export
FR,NO,25,Gas,-0.0,Export
NO,NO,25,Gas,-0.0,Export
DK,NO,25,Gas,-0.0,Export
UK,NO,25,Gas,-0.0,Export
DE,DK,25,Gas,-0.0,Export
FR,DK,25,Gas,-0.0,Export
NO,DK,25,Gas,-0.0,Export
DK,DK,25,Gas,-0.0,Export
UK,DK,25,Gas,-0.0,Export
DE,UK,25,Gas,-0.0,Export
FR,UK,25,Gas,-0.0,Export
NO,UK,25,Gas,-0.0,Export
DK,UK,25,Gas,-0.0,Export
UK,UK,25,Gas,-0.0,Export
DE,DE,26,Gas,-0.0,Export
FR,DE,26,Gas,-0.0,Export
NO,DE,26,Gas,-0.0,Export
DK,DE,26,Gas,-0.0,Export
UK,DE,26,Gas,-0.0,Export
DE,FR,26,Gas,-0.0,Export
FR,FR,26,Gas,-0.0,Export
NO,FR,26,Gas,-0.0,Export
DK,FR,26,Gas,-0.0,Export
UK,FR,26,Gas,-0.0,Export
DE,NO,26,Gas,-0.0,Export
FR,NO,26,Gas,-0.0,Export
NO,NO,26,Gas,-0.0,Export
DK,NO,26,Gas,-0.0,Export
UK,NO,26,Gas,-0.0,Export
DE,DK,26,Gas,-0.0,Export
FR,DK,26,Gas,-0.0,Export
NO,DK,26,Gas,-0.0,Export
DK,DK,26,Gas,-0.0,Export
UK,DK,26,Gas,-0.0,Export
DE,UK,26,Gas,-0.0,Export
FR,UK,26,Gas,-0.0,Export
NO,UK,26,Gas,-0.0,Export
DK,UK,26,Gas,-0.0,Export
UK,UK,26,Gas,-0.0,Export
DE,DE,27,Gas,-0.0,Export
FR,DE,27,Gas,-0.0,Export
NO,DE,27,Gas,-0.0,Export
DK,DE,27,Gas,-0.0,Export
UK,DE,27,Gas,-0.0,Export
DE,FR,27,Gas,-0.0,Export
FR,FR,27,Gas,-0.0,Export
NO,FR,27,Gas,-0.0,Export
DK,FR,27,Gas,-0.0,Export
UK,FR,27,Gas,-0.0,Export
DE,NO,27,Gas,-0.0,Export
FR,NO,27,Gas,-0.0,Export
NO,NO,27,Gas,-0.0,Export
DK,NO,27,Gas,-0.0,Export
UK,NO,27,Gas,-0.0,Export
DE,DK,27,Gas,-0.0,Export
FR,DK,27,Gas,-0.0,Export
NO,DK,27,Gas,-0.0,Export
DK,DK,27,Gas,-0.0,Export
UK,DK,27,Gas,-0.0,Export
DE,UK,27,Gas,-0.0,Export
FR,UK,27,Gas,-0.0,Export
NO,UK,27,Gas,-0.0,Export
DK,UK,27,Gas,-0.0,Export
UK,UK,27,Gas,-0.0,Export
DE,DE,28,Gas,-0.0,Export
FR,DE,28,Gas,-0.0,Export
NO,DE,28,Gas,-0.0,Export
DK,DE,28,Gas,-0.0,Export
UK,DE,28,Gas,-0.0,Export
DE,FR,28,Gas,-0.0,Export
FR,FR,28,Gas,-0.0,Export
NO,FR,28,Gas,-0.0,Export
DK,FR,28,Gas,-0.0,Export
UK,FR,28,Gas,-0.0,Export
DE,NO,28,Gas,-0.0,Export
FR,NO,28,Gas,-0.0,Export
NO,NO,28,Gas,-0.0,Export
DK,NO,28,Gas,-0.0,Export
UK,NO,28,Gas,-0.0,Export
DE,DK,28,Gas,-0.0,Export
FR,DK,28,Gas,-0.0,Export
NO,DK,28,Gas,-0.0,Export
DK,DK,28,Gas,-0.0,Export
UK,DK,28,Gas,-0.0,Export
DE,UK,28,Gas,-0.0,Export
FR,UK,28,Gas,-0.0,Export
NO,UK,28,Gas,-0.0,Export
DK,UK,28,Gas,-0.0,Export
UK,UK,28,Gas,-0.0,Export
DE,DE,29,Gas,-0.0,Export
FR,DE,29,Gas,-0.0,Export
NO,DE,29,Gas,-0.0,Export
DK,DE,29,Gas,-0.0,Export
UK,DE,29,Gas,-0.0,Export
DE,FR,29,Gas,-0.0,Export
FR,FR,29,Gas,-0.0,Export
NO,FR,29,Gas,-0.0,Export
DK,FR,29,Gas,-0.0,Export
UK,FR,29,Gas,-0.0,Export
DE,NO,29,Gas,-0.0,Export
FR,NO,29,Gas,-0.0,Export
NO,NO,29,Gas,-0.0,Export
DK,NO,29,Gas,-0.0,Export
UK,NO,29,Gas,-0.0,Export
DE,DK,29,Gas,-0.0,Export
FR,DK,29,Gas,-0.0,Export
NO,DK,29,Gas,-0.0,Export
DK,DK,29,Gas,-0.0,Export
UK,DK,29,Gas,-0.0,Export
DE,UK,29,Gas,-0.0,Export
FR,UK,29,Gas,-0.0,Export
NO,UK,29,Gas,-0.0,Export
DK,UK,29,Gas,-0.0,Export
UK,UK,29,Gas,-0.0,Export
DE,DE,30,Gas,-0.0,Export
FR,DE,30,Gas,-0.0,Export
NO,DE,30,Gas,-0.0,Export
DK,DE,30,Gas,-0.0,Export
UK,DE,30,Gas,-0.0,Export
DE,FR,30,Gas,-0.0,Export
FR,FR,30,Gas,-0.0,Export
NO,FR,30,Gas,-0.0,Export
DK,FR,30,Gas,-0.0,Export
UK,FR,30,Gas,-0.0,Export
DE,NO,30,Gas,-0.0,Export
FR,NO,30,Gas,-0.0,Export
NO,NO,30,Gas,-0.0,Export
DK,NO,30,Gas,-0.0,Export
UK,NO,30,Gas,-0.0,Export
DE,DK,30,Gas,-0.0,Export
FR,DK,30,Gas,-0.0,Export
NO,DK,30,Gas,-0.0,Export
DK,DK,30,Gas,-0.0,Export
UK,DK,30,Gas,-0.0,Export
DE,UK,30,Gas,-0.0,Export
FR,UK,30,Gas,-0.0,Export
NO,UK,30,Gas,-0.0,Export
DK,UK,30,Gas,-0.0,Export
UK,UK,30,Gas,-0.0,Export
DE,DE,31,Gas,-0.0,Export
FR,DE,31,Gas,-0.0,Export
NO,DE,31,Gas,-0.0,Export
DK,DE,31,Gas,-0.0,Export
UK,DE,31,Gas,-0.0,Export
DE,FR,31,Gas,-0.0,Export
FR,FR,31,Gas,-0.0,Export
NO,FR,31,Gas,-0.0,Export
DK,FR,31,Gas,-0.0,Export
UK,FR,31,Gas,-0.0,Export
DE,NO,31,Gas,-0.0,Export
FR,NO,31,Gas,-0.0,Export
NO,NO,31,Gas,-0.0,Export
DK,NO,31,Gas,-0.0,Export
UK,NO,31,Gas,-0.0,Export
DE,DK,31,Gas,-0.0,Export
FR,DK,31,Gas,-0.0,Export
NO,DK,31,Gas,-0.0,Export
DK,DK,31,Gas,-0.0,Export
UK,DK,31,Gas,-0.0,Export
DE,UK,31,Gas,-0.0,Export
FR,UK,31,Gas,-0.0,Export
NO,UK,31,Gas,-0.0,Export
DK,UK,31,Gas,-0.0,Export
UK,UK,31,Gas,-0.0,Export
DE,DE,32,Gas,-0.0,Export
FR,DE,32,Gas,-0.0,Export
NO,DE,32,Gas,-0.0,Export
DK,DE,32,Gas,-0.0,Export
UK,DE,32,Gas,-0.0,Export
DE,FR,32,Gas,-0.0,Export
FR,FR,32,Gas,-0.0,Export
NO,FR,32,Gas,-0.0,Export
DK,FR,32,Gas,-0.0,Export
UK,FR,32,Gas,-0.0,Export
DE,NO,32,Gas,-0.0,Export
FR,NO,32,Gas,-0.0,Export
NO,NO,32,Gas,-0.0,Export
DK,NO,32,Gas,-0.0,Export
UK,NO,32,Gas,-0.0,Export
DE,DK,32,Gas,-0.0,Export
FR,DK,32,Gas,-0.0,Export
NO,DK,32,Gas,-0.0,Export
DK,DK,32,Gas,-0.0,Export
UK,DK,32,Gas,-0.0,Export
DE,UK,32,Gas,-0.0,Export
FR,UK,32,Gas,-0.0,Export
NO,UK,32,Gas,-0.0,Export
DK,UK,32,Gas,-0.0,Export
UK,UK,32,Gas,-0.0,Export
DE,DE,33,Gas,-0.0,Export
FR,DE,33,Gas,-0.0,Export
NO,DE,33,Gas,-0.0,Export
DK,DE,33,Gas,-0.0,Export
UK,DE,33,Gas,-0.0,Export
DE,FR,33,Gas,-0.0,Export
FR,FR,33,Gas,-0.0,Export
NO,FR,33,Gas,-0.0,Export
DK,FR,33,Gas,-0.0,Export
UK,FR,33,Gas,-0.0,Export
DE,NO,33,Gas,-0.0,Export
FR,NO,33,Gas,-0.0,Export
NO,NO,33,Gas,-0.0,Export
DK,NO,33,Gas,-0.0,Export
UK,NO,33,Gas,-0.0,Export
DE,DK,33,Gas,-0.0,Export
FR,DK,33,Gas,-0.0,Export
NO,DK,33,Gas,-0.0,Export
DK,DK,33,Gas,-0.0,Export
UK,DK,33,Gas,-0.0,Export
DE,UK,33,Gas,-0.0,Export
FR,UK,33,Gas,-0.0,Export
NO,UK,33,Gas,-0.0,Export
DK,UK,33,Gas,-0.0,Export
UK,UK,33,Gas,-0.0,Export
DE,DE,34,Gas,-0.0,Export
FR,DE,34,Gas,-0.0,Export
NO,DE,34,Gas,-0.0,Export
DK,DE,34,Gas,-0.0,Export
UK,DE,34,Gas,-0.0,Export
DE,FR,34,Gas,-0.0,Export
FR,FR,34,Gas,-0.0,Export
NO,FR,34,Gas,-0.0,Export
DK,FR,34,Gas,-0.0,Export
UK,FR,34,Gas,-0.0,Export
DE,NO,34,Gas,-0.0,Export
FR,NO,34,Gas,-0.0,Export
NO,NO,34,Gas,-0.0,Export
DK,NO,34,Gas,-0.0,Export
UK,NO,34,Gas,-0.0,Export
DE,DK,34,Gas,-0.0,Export
FR,DK,34,Gas,-0.0,Export
NO,DK,34,Gas,-0.0,Export
DK,DK,34,Gas,-0.0,Export
UK,DK,34,Gas,-0.0,Export
DE,UK,34,Gas,-0.0,Export
FR,UK,34,Gas,-0.0,Export
NO,UK,34,Gas,-0.0,Export
DK,UK,34,Gas,-0.0,Export
UK,UK,34,Gas,-0.0,Export
DE,DE,35,Gas,-0.0,Export
FR,DE,35,Gas,-0.0,Export
NO,DE,35,Gas,-0.0,Export
DK,DE,35,Gas,-0.0,Export
UK,DE,35,Gas,-0.0,Export
DE,FR,35,Gas,-0.0,Export
FR,FR,35,Gas,-0.0,Export
NO,FR,35,Gas,-0.0,Export
DK,FR,35,Gas,-0.0,Export
UK,FR,35,Gas,-0.0,Export
DE,NO,35,Gas,-0.0,Export
FR,NO,35,Gas,-0.0,Export
NO,NO,35,Gas,-0.0,Export
DK,NO,35,Gas,-0.0,Export
UK,NO,35,Gas,-0.0,Export
DE,DK,35,Gas,-0.0,Export
FR,DK,35,Gas,-0.0,Export
NO,DK,35,Gas,-0.0,Export
DK,DK,35,Gas,-0.0,Export
UK,DK,35,Gas,-0.0,Export
DE,UK,35,Gas,-0.0,Export
FR,UK,35,Gas,-0.0,Export
NO,UK,35,Gas,-0.0,Export
DK,UK,35,Gas,-0.0,Export
UK,UK,35,Gas,-0.0,Export
DE,DE,36,Gas,-0.0,Export
FR,DE,36,Gas,-0.0,Export
NO,DE,36,Gas,-0.0,Export
DK,DE,36,Gas,-0.0,Export
UK,DE,36,Gas,-0.0,Export
DE,FR,36,Gas,-0.0,Export
FR,FR,36,Gas,-0.0,Export
NO,FR,36,Gas,-0.0,Export
DK,FR,36,Gas,-0.0,Export
UK,FR,36,Gas,-0.0,Export
DE,NO,36,Gas,-0.0,Export
FR,NO,36,Gas,-0.0,Export
NO,NO,36,Gas,-0.0,Export
DK,NO,36,Gas,-0.0,Export
UK,NO,36,Gas,-0.0,Export
DE,DK,36,Gas,-0.0,Export
FR,DK,36,Gas,-0.0,Export
NO,DK,36,Gas,-0.0,Export
DK,DK,36,Gas,-0.0,Export
UK,DK,36,Gas,-0.0,Export
DE,UK,36,Gas,-0.0,Export
FR,UK,36,Gas,-0.0,Export
NO,UK,36,Gas,-0.0,Export
DK,UK,36,Gas,-0.0,Export
UK,UK,36,Gas,-0.0,Export
DE,DE,37,Gas,-0.0,Export
FR,DE,37,Gas,-0.0,Export
NO,DE,37,Gas,-0.0,Export
DK,DE,37,Gas,-0.0,Export
UK,DE,37,Gas,-0.0,Export
DE,FR,37,Gas,-0.0,Export
FR,FR,37,Gas,-0.0,Export
NO,FR,37,Gas,-0.0,Export
DK,FR,37,Gas,-0.0,Export
UK,FR,37,Gas,-0.0,Export
DE,NO,37,Gas,-0.0,Export
FR,NO,37,Gas,-0.0,Export
NO,NO,37,Gas,-0.0,Export
DK,NO,37,Gas,-0.0,Export
UK,NO,37,Gas,-0.0,Export
DE,DK,37,Gas,-0.0,Export
FR,DK,37,Gas,-0.0,Export
NO,DK,37,Gas,-0.0,Export
DK,DK,37,Gas,-0.0,Export
UK,DK,37,Gas,-0.0,Export
DE,UK,37,Gas,-0.0,Export
FR,UK,37,Gas,-0.0,Export
NO,UK,37,Gas,-0.0,Export
DK,UK,37,Gas,-0.0,Export
UK,UK,37,Gas,-0.0,Export
DE,DE,38,Gas,-0.0,Export
FR,DE,38,Gas,-0.0,Export
NO,DE,38,Gas,-0.0,Export
DK,DE,38,Gas,-0.0,Export
UK,DE,38,Gas,-0.0,Export
DE,FR,38,Gas,-0.0,Export
FR,FR,38,Gas,-0.0,Export
NO,FR,38,Gas,-0.0,Export
DK,FR,38,Gas,-0.0,Export
UK,FR,38,Gas,-0.0,Export
DE,NO,38,Gas,-0.0,Export
FR,NO,38,Gas,-0.0,Export
NO,NO,38,Gas,-0.0,Export
DK,NO,38,Gas,-0.0,Export
UK,NO,38,Gas,-0.0,Export
DE,DK,38,Gas,-0.0,Export
FR,DK,38,Gas,-0.0,Export
NO,DK,38,Gas,-0.0,Export
DK,DK,38,Gas,-0.0,Export
UK,DK,38,Gas,-0.0,Export
DE,UK,38,Gas,-0.0,Export
FR,UK,38,Gas,-0.0,Export
NO,UK,38,Gas,-0.0,Export
DK,UK,38,Gas,-0.0,Export
UK,UK,38,Gas,-0.0,Export
DE,DE,39,Gas,-0.0,Export
FR,DE,39,Gas,-0.0,Export
NO,DE,39,Gas,-0.0,Export
DK,DE,39,Gas,-0.0,Export
UK,DE,39,Gas,-0.0,Export
DE,FR,39,Gas,-0.0,Export
FR,FR,39,Gas,-0.0,Export
NO,FR,39,Gas,-0.0,Export
DK,FR,39,Gas,-0.0,Export
UK,FR,39,Gas,-0.0,Export
DE,NO,39,Gas,-0.0,Export
FR,NO,39,Gas,-0.0,Export
NO,NO,39,Gas,-0.0,Export
DK,NO,39,Gas,-0.0,Export
UK,NO,39,Gas,-0.0,Export
DE,DK,39,Gas,-0.0,Export
FR,DK,39,Gas,-0.0,Export
NO,DK,39,Gas,-0.0,Export
DK,DK,39,Gas,-0.0,Export
UK,DK,39,Gas,-0.0,Export
DE,UK,39,Gas,-0.0,Export
FR,UK,39,Gas,-0.0,Export
NO,UK,39,Gas,-0.0,Export
DK,UK,39,Gas,-0.0,Export
UK,UK,39,Gas,-0.0,Export
DE,DE,40,Gas,-0.0,Export
FR,DE,40,Gas,-0.0,Export
NO,DE,40,Gas,-0.0,Export
DK,DE,40,Gas,-0.0,Export
UK,DE,40,Gas,-0.0,Export
DE,FR,40,Gas,-0.0,Export
FR,FR,40,Gas,-0.0,Export
NO,FR,40,Gas,-0.0,Export
DK,FR,40,Gas,-0.0,Export
UK,FR,40,Gas,-0.0,Export
DE,NO,40,Gas,-0.0,Export
FR,NO,40,Gas,-0.0,Export
NO,NO,40,Gas,-0.0,Export
DK,NO,40,Gas,-0.0,Export
UK,NO,40,Gas,-0.0,Export
